Product_ID,Category,Subcategory,Price,Brand,Average_Rating_of_Similar_Products,Product_Rating,Customer_Review_Sentiment_Score,Holiday,Season,Geographical_Location,Similar_Product_List,Probability_of_Recommendation
P8393,fitness,resistance bands,1259,brand b,3.2,3.0,0.28,no,spring,UK,"['Dumbbells', 'Yoga Mat']",0.86
P8394,books,non-fiction,3013,brand a,4.5,3.0,0.75,yes,spring,UK,['Biography'],0.16
P8395,fitness,treadmill,4588,brand d,3.1,2.5,0.68,no,spring,Canada,"['Dumbbells', 'Dumbbells', 'Treadmill']",0.82
P8396,electronics,smartphone,449,brand a,2.6,4.4,0.38,yes,spring,UK,"['Laptop', 'Smartphone', 'Headphones']",0.24
P8397,fashion,jacket,2177,brand a,4.9,2.5,0.92,yes,winter,UK,['Jacket'],0.49
P8398,beauty,moisturizer,2843,brand c,4.3,3.5,0.93,yes,autumn,Germany,['Perfume'],0.84
P8399,electronics,laptop,1019,brand b,2.3,4.0,0.69,yes,winter,Germany,['Headphones'],0.42
P8400,electronics,laptop,308,brand d,2.0,2.7,0.53,yes,spring,Canada,"['Smartphone', 'Headphones']",0.16
P8401,beauty,moisturizer,341,brand b,3.9,3.1,0.69,no,autumn,USA,"['Perfume', 'Foundation', 'Lipstick']",0.17
P8402,home decor,wall art,4350,brand d,4.4,3.9,0.83,no,spring,UK,"['Curtains', 'Curtains', 'Lamp']",0.15
P8403,electronics,headphones,3720,brand a,3.7,3.9,0.37,yes,spring,USA,"['Smartwatch', 'Headphones', 'Laptop']",0.51
P8404,beauty,perfume,4519,brand c,4.4,4.1,0.81,yes,spring,USA,"['Perfume', 'Perfume']",0.61
P8405,home decor,curtains,1204,brand a,2.8,2.6,0.11,no,summer,India,['Curtains'],0.63
P8406,home decor,lamp,1754,brand b,3.7,3.7,0.39,no,spring,USA,['Cushions'],0.14
P8407,fitness,treadmill,2488,brand d,3.4,2.5,0.81,no,summer,Canada,"['Resistance Bands', 'Dumbbells']",0.2
P8408,fashion,jeans,1003,brand c,2.0,4.1,0.37,yes,summer,India,"['T-shirt', 'Jeans', 'Shoes']",0.49
P8409,fashion,shoes,1852,brand a,3.5,4.5,0.95,no,spring,Canada,"['T-shirt', 'Jacket']",0.31
P8410,home decor,lamp,3623,brand b,3.2,3.3,0.34,no,winter,Germany,['Cushions'],0.63
P8411,home decor,lamp,1406,brand c,2.9,4.1,0.68,no,winter,India,['Lamp'],0.55
P8412,fitness,resistance bands,1236,brand b,4.0,5.0,0.68,yes,summer,USA,"['Dumbbells', 'Yoga Mat', 'Dumbbells']",0.5
P8413,home decor,lamp,3570,brand c,4.0,2.8,0.9,no,winter,UK,['Cushions'],0.65
P8414,home decor,lamp,3352,brand d,4.2,4.3,0.45,yes,autumn,USA,"['Cushions', 'Cushions']",0.38
P8415,electronics,laptop,828,brand b,4.1,4.2,0.53,yes,winter,USA,['Headphones'],0.32
P8416,beauty,perfume,4091,brand b,4.2,2.7,0.55,no,autumn,Germany,['Lipstick'],0.91
P8417,fashion,jacket,4646,brand d,4.4,2.2,0.03,no,spring,UK,['Jeans'],0.92
P8418,electronics,smartwatch,774,brand d,3.4,2.2,0.65,no,spring,USA,['Laptop'],0.69
P8419,fitness,treadmill,3248,brand b,4.9,2.1,0.03,yes,spring,UK,"['Dumbbells', 'Treadmill']",0.41
P8420,beauty,foundation,1795,brand d,4.9,2.3,0.09,yes,summer,USA,"['Foundation', 'Lipstick']",0.14
P8421,fashion,jacket,2368,brand c,2.3,2.1,0.14,no,winter,India,"['T-shirt', 'Jacket']",0.53
P8422,fitness,yoga mat,2299,brand d,5.0,4.5,0.67,yes,spring,India,['Resistance Bands'],0.93
P8423,fashion,jeans,1251,brand c,3.0,2.5,0.87,yes,spring,Germany,"['Jacket', 'Jeans', 'Jacket']",0.62
P8424,home decor,lamp,1083,brand d,4.5,2.8,0.62,yes,summer,USA,"['Wall Art', 'Wall Art', 'Cushions']",0.79
P8425,fashion,jeans,4253,brand b,4.1,3.4,0.73,yes,summer,Canada,"['Jeans', 'T-shirt']",0.92
P8426,fashion,t-shirt,4119,brand a,2.3,3.4,0.26,no,summer,UK,"['Shoes', 'Jeans', 'Jacket']",0.26
P8427,electronics,headphones,2928,brand b,3.4,2.3,0.23,no,summer,UK,"['Smartphone', 'Laptop']",0.64
P8428,books,comics,2846,brand b,2.5,2.7,0.68,yes,autumn,Germany,"['Fiction', 'Comics', 'Comics']",0.3
P8429,fashion,t-shirt,2358,brand a,3.0,3.3,0.23,yes,autumn,USA,"['T-shirt', 'Jacket']",0.99
P8430,electronics,headphones,3899,brand d,2.9,2.6,0.78,yes,summer,India,"['Smartphone', 'Headphones', 'Headphones']",0.56
P8431,fashion,shoes,1954,brand b,2.1,4.1,0.43,no,summer,Germany,"['T-shirt', 'Jacket', 'Shoes']",0.94
P8432,beauty,moisturizer,1148,brand b,3.2,2.4,0.25,no,summer,USA,"['Moisturizer', 'Perfume']",0.88
P8433,books,non-fiction,1689,brand b,2.7,3.3,0.62,yes,winter,India,"['Comics', 'Biography', 'Non-fiction']",0.62
P8434,books,non-fiction,2167,brand d,2.5,2.9,0.23,no,autumn,India,"['Biography', 'Comics', 'Comics']",0.76
P8435,fitness,dumbbells,3489,brand b,3.9,4.2,0.64,no,winter,Germany,"['Yoga Mat', 'Dumbbells']",0.12
P8436,home decor,lamp,4648,brand b,2.8,4.9,0.69,yes,spring,Germany,['Lamp'],0.59
P8437,electronics,smartphone,448,brand c,2.6,4.2,0.31,yes,autumn,Canada,['Headphones'],0.42
P8438,beauty,lipstick,690,brand c,2.8,4.2,0.3,no,winter,Canada,"['Lipstick', 'Foundation', 'Moisturizer']",0.32
P8439,electronics,smartphone,3565,brand d,4.6,2.9,0.89,yes,winter,Germany,"['Headphones', 'Laptop']",0.96
P8440,books,non-fiction,1050,brand c,4.1,2.5,0.87,no,spring,UK,['Fiction'],0.68
P8441,electronics,smartphone,2172,brand d,4.4,4.8,0.15,yes,summer,Canada,['Smartwatch'],0.58
P8442,beauty,foundation,2266,brand c,2.5,2.5,0.53,yes,summer,Canada,"['Foundation', 'Perfume']",0.63
P8443,electronics,smartwatch,1204,brand c,2.8,2.5,0.99,no,winter,Germany,['Headphones'],0.98
P8444,books,biography,4971,brand b,4.1,2.4,0.24,yes,summer,Canada,"['Non-fiction', 'Comics', 'Non-fiction']",0.49
P8445,books,fiction,4709,brand a,4.6,4.0,0.3,yes,summer,USA,"['Non-fiction', 'Non-fiction']",0.64
P8446,home decor,cushions,1578,brand a,3.9,2.1,0.4,yes,winter,India,['Wall Art'],0.23
P8447,books,comics,1438,brand d,4.5,3.8,0.63,no,spring,Germany,"['Non-fiction', 'Non-fiction', 'Non-fiction']",0.29
P8448,books,biography,2863,brand d,2.2,2.0,0.07,no,winter,India,"['Comics', 'Non-fiction']",0.17
P8449,fashion,jeans,3724,brand b,4.8,4.6,0.29,yes,autumn,Canada,"['Shoes', 'Shoes']",0.52
P8450,electronics,laptop,160,brand c,3.2,4.0,0.13,no,spring,Germany,"['Headphones', 'Smartwatch']",0.91
P8451,books,biography,3600,brand a,4.1,4.5,0.31,yes,spring,USA,['Comics'],0.1
P8452,home decor,cushions,3532,brand d,4.4,3.8,0.54,no,spring,USA,"['Lamp', 'Cushions', 'Curtains']",0.84
P8453,electronics,laptop,268,brand a,2.1,3.2,0.15,yes,summer,USA,"['Laptop', 'Headphones']",0.46
P8454,home decor,lamp,1054,brand a,4.0,4.2,0.41,yes,winter,Canada,"['Lamp', 'Cushions', 'Cushions']",0.33
P8455,home decor,wall art,2822,brand d,2.9,2.7,0.16,yes,autumn,Germany,"['Wall Art', 'Lamp']",0.78
P8456,beauty,foundation,3492,brand b,3.4,2.0,0.37,no,summer,Canada,"['Perfume', 'Foundation', 'Lipstick']",0.4
P8457,beauty,perfume,3967,brand b,4.6,4.3,0.02,no,spring,Germany,"['Moisturizer', 'Lipstick', 'Lipstick']",0.41
P8458,fitness,dumbbells,4283,brand b,4.7,4.5,0.68,yes,autumn,UK,['Yoga Mat'],0.79
P8459,home decor,wall art,1324,brand a,4.1,3.5,0.94,no,summer,UK,"['Lamp', 'Cushions']",0.85
P8460,fashion,t-shirt,4414,brand c,2.3,3.8,0.57,no,winter,Canada,['Jeans'],0.97
P8461,electronics,smartwatch,3299,brand c,4.5,2.9,0.89,yes,autumn,UK,"['Smartwatch', 'Smartphone']",0.5
P8462,beauty,perfume,144,brand b,4.2,4.8,0.77,yes,winter,Canada,"['Lipstick', 'Lipstick']",0.74
P8463,home decor,wall art,1595,brand b,2.6,4.8,0.54,no,summer,Germany,"['Cushions', 'Wall Art', 'Lamp']",0.67
P8464,books,fiction,3001,brand c,3.9,2.6,0.8,no,summer,Germany,['Non-fiction'],0.81
P8465,fashion,shoes,2422,brand d,4.7,2.9,0.1,yes,summer,Canada,"['T-shirt', 'Shoes']",0.31
P8466,fashion,shoes,308,brand c,3.4,3.4,0.44,no,autumn,Germany,['Jacket'],0.81
P8467,books,fiction,2435,brand d,5.0,3.0,0.89,yes,spring,Canada,"['Biography', 'Non-fiction', 'Comics']",0.75
P8468,fitness,resistance bands,445,brand d,4.5,4.8,0.68,no,winter,India,"['Treadmill', 'Yoga Mat']",0.23
P8469,electronics,smartphone,960,brand a,2.5,3.3,0.41,no,winter,USA,['Smartphone'],0.87
P8470,fitness,treadmill,2898,brand d,2.8,3.3,0.58,yes,autumn,UK,"['Resistance Bands', 'Yoga Mat', 'Treadmill']",0.81
P8471,beauty,foundation,380,brand b,2.1,3.3,0.48,no,autumn,Germany,"['Foundation', 'Perfume', 'Lipstick']",0.32
P8472,beauty,foundation,1964,brand a,3.8,3.4,0.87,no,autumn,USA,"['Perfume', 'Perfume', 'Foundation']",0.79
P8473,beauty,foundation,1405,brand b,3.2,4.8,0.18,no,autumn,India,"['Moisturizer', 'Perfume']",0.6
P8474,fashion,jeans,4834,brand a,3.7,3.6,0.31,yes,summer,Germany,['T-shirt'],0.98
P8475,books,comics,1307,brand d,4.8,3.9,0.8,no,spring,Canada,['Fiction'],0.52
P8476,fitness,yoga mat,2902,brand b,2.8,4.7,0.42,yes,spring,India,['Yoga Mat'],0.3
P8477,beauty,perfume,2149,brand c,2.2,4.1,0.41,yes,winter,UK,"['Lipstick', 'Lipstick', 'Perfume']",0.47
P8478,fitness,dumbbells,3044,brand d,2.4,2.5,0.13,no,spring,Canada,"['Yoga Mat', 'Yoga Mat', 'Resistance Bands']",0.57
P8479,beauty,moisturizer,792,brand a,4.1,2.5,0.63,yes,autumn,Germany,['Lipstick'],0.76
P8480,home decor,wall art,2119,brand c,2.5,4.4,0.51,no,summer,India,"['Wall Art', 'Lamp']",0.54
P8481,fashion,t-shirt,883,brand b,2.7,2.1,0.09,no,summer,Canada,['Jacket'],0.19
P8482,fashion,shoes,3985,brand b,3.8,3.0,0.9,no,winter,UK,['T-shirt'],0.61
P8483,electronics,headphones,1870,brand a,2.8,3.4,0.44,yes,spring,Canada,['Laptop'],0.78
P8484,electronics,headphones,648,brand b,3.3,2.4,0.21,no,summer,India,"['Laptop', 'Smartphone', 'Laptop']",0.93
P8485,beauty,lipstick,3734,brand a,2.2,3.6,0.23,yes,summer,India,['Perfume'],0.23
P8486,beauty,lipstick,3573,brand d,4.3,4.4,0.66,yes,spring,Canada,['Foundation'],0.95
P8487,beauty,lipstick,1155,brand a,2.4,4.6,0.63,yes,autumn,USA,"['Moisturizer', 'Moisturizer', 'Perfume']",0.87
P8488,electronics,smartwatch,1108,brand a,3.8,4.7,0.11,yes,autumn,Canada,"['Smartwatch', 'Smartwatch', 'Headphones']",0.54
P8489,books,comics,4061,brand b,3.9,3.2,0.13,yes,summer,USA,['Fiction'],0.33
P8490,fashion,jeans,4465,brand b,3.3,4.1,0.83,yes,summer,Canada,"['Jeans', 'T-shirt']",0.47
P8491,fitness,yoga mat,4705,brand c,2.7,4.4,0.46,yes,spring,India,"['Yoga Mat', 'Treadmill']",0.55
P8492,fashion,t-shirt,2943,brand d,4.8,2.7,0.81,yes,winter,Canada,"['T-shirt', 'T-shirt']",0.89
P8493,books,non-fiction,965,brand c,3.5,2.4,0.62,no,spring,Canada,"['Non-fiction', 'Fiction']",0.35
P8494,electronics,smartphone,3003,brand a,2.9,3.0,0.49,no,summer,USA,"['Headphones', 'Smartphone', 'Laptop']",0.52
P8495,books,biography,4666,brand b,2.8,4.6,0.24,yes,winter,USA,"['Comics', 'Non-fiction']",0.19
P8496,electronics,smartwatch,556,brand c,2.6,4.2,0.94,no,summer,UK,"['Smartphone', 'Smartphone']",0.31
P8497,fashion,shoes,4271,brand d,3.5,2.9,0.5,yes,spring,India,"['Shoes', 'Jeans']",0.89
P8498,fitness,yoga mat,1368,brand d,3.8,4.2,0.99,yes,summer,USA,"['Yoga Mat', 'Dumbbells']",0.72
P8499,electronics,smartphone,4739,brand c,3.8,2.3,0.6,yes,winter,Germany,"['Laptop', 'Headphones', 'Headphones']",0.97
P8500,home decor,wall art,4812,brand b,4.8,3.6,0.46,no,winter,UK,['Wall Art'],0.47
P8501,fitness,treadmill,1083,brand a,2.2,4.7,0.35,no,summer,UK,['Dumbbells'],0.98
P8502,fashion,jeans,3443,brand d,3.2,4.4,0.63,yes,spring,India,['Jeans'],0.22
P8503,books,fiction,4559,brand a,2.9,3.4,0.97,yes,summer,Germany,['Comics'],0.79
P8504,fashion,shoes,4680,brand a,2.8,4.3,0.45,no,autumn,Germany,"['T-shirt', 'Shoes']",0.43
P8505,beauty,foundation,1430,brand a,3.2,2.9,0.44,yes,autumn,India,"['Foundation', 'Perfume', 'Foundation']",0.98
P8506,books,comics,2957,brand c,4.5,3.6,0.2,yes,spring,Canada,['Fiction'],0.74
P8507,beauty,foundation,2857,brand b,3.0,4.2,0.11,no,summer,USA,"['Perfume', 'Lipstick', 'Lipstick']",0.52
P8508,home decor,cushions,3319,brand b,2.4,2.5,0.3,no,autumn,India,"['Lamp', 'Lamp', 'Lamp']",0.23
P8509,fashion,jacket,3396,brand c,2.3,2.3,0.73,no,summer,USA,"['T-shirt', 'T-shirt', 'T-shirt']",0.5
P8510,books,fiction,4158,brand b,3.1,2.3,0.96,no,summer,Germany,"['Fiction', 'Fiction', 'Fiction']",0.98
P8511,home decor,wall art,2002,brand c,2.4,2.7,0.8,yes,autumn,USA,"['Lamp', 'Cushions']",0.22
P8512,fitness,yoga mat,1207,brand d,3.2,3.9,0.54,yes,winter,Canada,"['Yoga Mat', 'Dumbbells', 'Treadmill']",0.5
P8513,home decor,cushions,2931,brand a,2.3,3.9,0.25,no,spring,Germany,"['Curtains', 'Wall Art', 'Curtains']",0.31
P8514,beauty,foundation,296,brand a,5.0,4.7,0.99,yes,summer,USA,['Foundation'],0.26
P8515,electronics,laptop,900,brand b,2.2,3.6,0.95,yes,autumn,UK,"['Headphones', 'Smartwatch', 'Headphones']",0.97
P8516,home decor,wall art,1425,brand c,2.8,3.7,0.01,no,summer,Germany,"['Cushions', 'Curtains', 'Lamp']",0.67
P8517,fashion,shoes,3420,brand a,2.6,4.7,0.77,no,autumn,USA,"['Jacket', 'Shoes', 'T-shirt']",0.28
P8518,fitness,treadmill,3904,brand d,4.4,4.2,0.15,no,spring,India,['Dumbbells'],0.32
P8519,home decor,wall art,4013,brand a,3.2,5.0,0.02,no,autumn,USA,"['Lamp', 'Cushions', 'Cushions']",0.79
P8520,home decor,cushions,1130,brand a,4.5,2.9,0.83,no,autumn,Germany,['Cushions'],0.34
P8521,home decor,curtains,3129,brand b,3.6,2.4,0.91,yes,winter,Germany,"['Wall Art', 'Curtains', 'Curtains']",0.54
P8522,books,biography,4028,brand b,2.7,3.9,0.33,yes,summer,UK,"['Biography', 'Biography']",0.39
P8523,fitness,treadmill,2475,brand c,3.4,4.7,0.53,no,summer,Canada,"['Resistance Bands', 'Resistance Bands', 'Dumbbells']",0.12
P8524,electronics,smartphone,3067,brand d,3.5,4.1,0.79,no,summer,UK,['Smartwatch'],0.33
P8525,fitness,resistance bands,4021,brand b,3.5,2.8,0.32,no,summer,USA,"['Dumbbells', 'Dumbbells', 'Dumbbells']",0.13
P8526,fashion,t-shirt,3355,brand b,2.7,4.9,0.57,yes,summer,UK,['Shoes'],0.38
P8527,books,biography,3949,brand c,2.7,2.9,0.46,yes,winter,Germany,"['Fiction', 'Comics', 'Comics']",0.4
P8528,home decor,curtains,4159,brand c,2.8,2.8,0.5,no,winter,Germany,['Curtains'],0.28
P8529,fashion,t-shirt,1524,brand a,2.0,3.1,0.02,yes,winter,USA,['Jacket'],0.23
P8530,fitness,resistance bands,4555,brand d,3.5,3.1,0.94,yes,autumn,India,"['Treadmill', 'Treadmill', 'Yoga Mat']",0.8
P8531,electronics,smartwatch,968,brand a,2.6,3.5,0.15,yes,spring,Canada,"['Smartphone', 'Headphones']",0.14
P8532,home decor,curtains,4331,brand c,3.1,3.9,0.07,yes,autumn,Canada,"['Cushions', 'Lamp']",0.8
P8533,fitness,dumbbells,3198,brand c,2.4,3.7,0.17,yes,autumn,USA,['Yoga Mat'],0.85
P8534,books,fiction,3513,brand c,2.5,3.8,0.21,yes,spring,UK,['Fiction'],0.55
P8535,beauty,moisturizer,4182,brand c,4.2,2.6,0.13,yes,autumn,India,['Lipstick'],0.34
P8536,electronics,headphones,3327,brand a,3.4,3.3,0.19,no,summer,USA,"['Laptop', 'Headphones']",0.52
P8537,fitness,treadmill,400,brand a,2.1,4.5,0.49,yes,summer,USA,"['Resistance Bands', 'Treadmill']",0.92
P8538,electronics,headphones,1913,brand c,2.8,3.6,0.04,yes,autumn,Canada,['Laptop'],0.17
P8539,fitness,yoga mat,3045,brand d,2.1,4.0,0.98,no,autumn,UK,"['Resistance Bands', 'Treadmill', 'Dumbbells']",0.74
P8540,fitness,treadmill,1146,brand b,2.1,4.0,0.54,yes,winter,Canada,['Yoga Mat'],0.3
P8541,books,non-fiction,577,brand b,4.0,3.8,0.48,yes,winter,UK,['Comics'],0.49
P8542,fashion,jacket,820,brand d,4.9,2.3,0.28,no,autumn,UK,['Shoes'],0.95
P8543,beauty,lipstick,1042,brand a,3.0,3.6,0.95,no,autumn,India,['Moisturizer'],0.49
P8544,books,comics,3107,brand c,2.7,4.2,0.4,no,spring,USA,['Biography'],0.62
P8545,home decor,wall art,1353,brand d,4.4,3.8,0.3,yes,autumn,USA,"['Cushions', 'Lamp', 'Curtains']",0.57
P8546,home decor,wall art,3746,brand d,2.7,3.8,0.26,no,summer,India,"['Cushions', 'Curtains']",0.86
P8547,fitness,treadmill,4587,brand a,4.8,4.5,0.55,yes,spring,UK,"['Dumbbells', 'Resistance Bands']",0.31
P8548,electronics,laptop,4165,brand d,2.5,2.0,0.8,yes,spring,UK,['Smartwatch'],0.14
P8549,electronics,headphones,444,brand b,4.6,3.8,0.58,yes,summer,India,"['Smartphone', 'Headphones']",0.95
P8550,books,fiction,1249,brand c,2.4,5.0,0.14,no,autumn,Germany,"['Biography', 'Biography']",0.83
P8551,fitness,resistance bands,501,brand d,4.6,2.1,0.21,no,autumn,UK,['Dumbbells'],0.44
P8552,electronics,smartphone,4603,brand b,3.4,4.8,0.76,yes,autumn,Canada,"['Smartwatch', 'Smartwatch', 'Headphones']",0.86
P8553,home decor,lamp,1100,brand d,4.7,3.4,0.8,no,spring,Germany,['Lamp'],0.55
P8554,fashion,t-shirt,3358,brand b,4.3,4.3,0.28,no,spring,USA,['Jacket'],0.13
P8555,books,biography,299,brand d,3.8,2.1,0.91,no,winter,Germany,"['Comics', 'Biography']",0.34
P8556,beauty,foundation,2628,brand d,3.0,4.7,0.11,no,winter,India,"['Lipstick', 'Foundation', 'Perfume']",0.78
P8557,fitness,yoga mat,597,brand b,3.6,2.0,0.36,no,winter,UK,"['Treadmill', 'Treadmill']",0.3
P8558,beauty,lipstick,559,brand c,4.4,4.6,0.1,yes,spring,Canada,['Moisturizer'],0.9
P8559,fashion,jeans,1318,brand d,3.1,3.8,0.38,no,autumn,Germany,"['Jacket', 'Jacket', 'Shoes']",0.81
P8560,fashion,jeans,4223,brand b,3.1,2.4,0.25,yes,autumn,Germany,"['Shoes', 'T-shirt']",0.22
P8561,fashion,shoes,1596,brand a,4.3,2.3,0.16,yes,summer,UK,"['Shoes', 'T-shirt', 'Jeans']",0.41
P8562,home decor,wall art,3933,brand d,2.9,2.3,0.88,yes,summer,Canada,"['Curtains', 'Lamp', 'Wall Art']",0.5
P8563,home decor,lamp,1825,brand a,2.9,4.2,0.11,yes,summer,India,"['Curtains', 'Wall Art']",0.68
P8564,electronics,smartphone,3079,brand c,4.0,2.5,0.9,no,autumn,USA,"['Smartphone', 'Headphones']",0.27
P8565,fitness,treadmill,977,brand d,2.2,4.7,0.06,no,winter,Canada,['Dumbbells'],0.5
P8566,fitness,dumbbells,946,brand d,2.1,3.6,0.79,no,spring,Germany,['Resistance Bands'],0.92
P8567,fitness,resistance bands,2715,brand d,4.3,3.0,0.25,no,spring,Germany,"['Yoga Mat', 'Dumbbells', 'Yoga Mat']",0.27
P8568,electronics,smartwatch,2881,brand a,2.7,4.1,0.27,yes,spring,UK,['Headphones'],0.65
P8569,electronics,headphones,1745,brand a,2.8,3.6,0.31,no,winter,Canada,"['Smartwatch', 'Smartphone']",0.57
P8570,beauty,moisturizer,3477,brand c,2.0,2.0,0.05,yes,autumn,Canada,['Perfume'],0.81
P8571,fashion,shoes,701,brand a,3.4,3.1,0.54,no,summer,Germany,['Jeans'],0.72
P8572,home decor,cushions,181,brand a,2.4,4.0,0.55,yes,autumn,Canada,"['Curtains', 'Curtains', 'Curtains']",0.42
P8573,fitness,dumbbells,3089,brand d,2.5,4.8,0.68,no,autumn,USA,"['Dumbbells', 'Treadmill']",0.67
P8574,home decor,lamp,1563,brand d,4.3,2.9,0.34,yes,autumn,Germany,"['Cushions', 'Curtains']",0.28
P8575,beauty,perfume,4055,brand c,4.5,2.2,0.59,no,summer,India,"['Perfume', 'Perfume', 'Lipstick']",0.57
P8576,books,fiction,1973,brand c,2.2,4.0,0.73,no,summer,USA,"['Non-fiction', 'Fiction', 'Comics']",0.72
P8577,home decor,cushions,3898,brand b,3.2,2.6,0.63,no,winter,Canada,"['Wall Art', 'Curtains']",0.99
P8578,beauty,moisturizer,1593,brand c,4.7,2.5,0.37,no,autumn,UK,['Perfume'],0.88
P8579,electronics,smartwatch,4981,brand c,2.9,2.2,0.4,yes,autumn,USA,"['Smartwatch', 'Smartwatch', 'Headphones']",0.9
P8580,beauty,foundation,3988,brand c,5.0,3.9,0.25,no,spring,USA,"['Perfume', 'Moisturizer']",0.48
P8581,books,fiction,2748,brand d,2.3,3.7,0.23,no,winter,Germany,['Comics'],0.34
P8582,electronics,headphones,2755,brand b,4.1,4.6,0.94,no,spring,India,['Laptop'],0.86
P8583,home decor,lamp,4498,brand c,4.4,3.2,0.3,yes,summer,Germany,"['Lamp', 'Lamp']",0.14
P8584,fitness,treadmill,169,brand c,4.2,4.7,0.7,yes,spring,USA,"['Dumbbells', 'Yoga Mat']",0.14
P8585,books,biography,3284,brand b,4.4,4.4,0.55,yes,winter,Germany,['Non-fiction'],0.86
P8586,home decor,wall art,4974,brand b,2.1,3.4,0.01,no,spring,UK,"['Lamp', 'Lamp', 'Lamp']",0.24
P8587,fashion,jeans,935,brand d,4.7,2.8,0.26,yes,summer,USA,"['Shoes', 'Jacket']",0.19
P8588,fashion,jeans,2412,brand b,3.8,3.7,0.34,yes,spring,India,['Jacket'],0.9
P8589,books,comics,126,brand a,2.3,4.9,0.53,yes,autumn,UK,"['Non-fiction', 'Biography']",0.79
P8590,home decor,lamp,3149,brand b,2.2,4.3,0.06,no,spring,USA,"['Cushions', 'Curtains', 'Cushions']",0.88
P8591,books,comics,1073,brand b,3.6,4.3,0.95,no,spring,USA,"['Biography', 'Biography']",0.17
P8592,fitness,resistance bands,1911,brand d,3.9,2.9,0.04,yes,summer,Germany,"['Resistance Bands', 'Resistance Bands', 'Yoga Mat']",0.84
P8593,beauty,lipstick,1406,brand c,3.7,4.9,0.42,yes,autumn,India,['Foundation'],0.98
P8594,electronics,smartwatch,2203,brand c,3.0,4.8,0.45,yes,winter,Germany,"['Smartphone', 'Laptop']",0.49
P8595,beauty,lipstick,2733,brand c,4.8,2.5,0.24,yes,autumn,India,"['Lipstick', 'Foundation', 'Moisturizer']",0.86
P8596,books,comics,3644,brand a,3.5,2.4,0.43,no,autumn,UK,"['Comics', 'Biography']",0.43
P8597,fashion,t-shirt,1807,brand d,4.5,3.3,0.37,no,autumn,Canada,"['Jacket', 'Jacket']",0.37
P8598,books,comics,4658,brand a,4.0,4.0,0.72,no,autumn,Germany,"['Biography', 'Comics', 'Comics']",0.38
P8599,fashion,jeans,446,brand a,2.8,3.8,0.23,no,summer,USA,['Shoes'],0.95
P8600,fitness,treadmill,1121,brand b,3.1,4.1,0.07,no,autumn,Canada,"['Yoga Mat', 'Yoga Mat', 'Resistance Bands']",0.32
P8601,beauty,moisturizer,808,brand a,2.1,2.6,0.34,yes,winter,UK,"['Perfume', 'Perfume']",0.77
P8602,books,biography,1367,brand c,3.9,5.0,0.92,no,spring,Canada,['Non-fiction'],0.41
P8603,electronics,headphones,4955,brand d,2.9,2.8,0.52,yes,autumn,USA,['Smartphone'],0.75
P8604,beauty,foundation,3061,brand d,2.8,2.6,0.38,yes,autumn,Germany,"['Perfume', 'Foundation']",0.5
P8605,fashion,jacket,1288,brand a,2.3,2.8,0.26,yes,winter,Germany,"['Shoes', 'Jacket']",0.24
P8606,fitness,resistance bands,3085,brand a,2.8,2.0,0.94,yes,winter,India,['Yoga Mat'],0.28
P8607,fitness,yoga mat,3893,brand b,4.1,3.3,0.15,no,winter,UK,"['Treadmill', 'Treadmill', 'Yoga Mat']",0.12
P8608,electronics,smartphone,2881,brand b,2.3,3.4,0.98,yes,summer,UK,"['Headphones', 'Headphones', 'Smartwatch']",0.66
P8609,books,fiction,3734,brand d,4.0,2.4,0.34,yes,spring,Canada,"['Non-fiction', 'Comics', 'Non-fiction']",0.2
P8610,fitness,dumbbells,1263,brand a,4.5,3.6,0.96,yes,spring,UK,['Dumbbells'],0.79
P8611,beauty,foundation,3922,brand c,2.9,3.4,0.19,yes,winter,Canada,"['Lipstick', 'Moisturizer', 'Perfume']",0.16
P8612,books,non-fiction,2348,brand c,3.5,3.9,0.77,yes,winter,USA,['Comics'],0.89
P8613,electronics,laptop,1555,brand a,3.1,4.3,0.38,yes,summer,UK,"['Smartwatch', 'Headphones']",0.97
P8614,beauty,foundation,4659,brand a,4.3,2.6,0.04,yes,autumn,USA,['Moisturizer'],0.68
P8615,beauty,perfume,3556,brand b,2.5,4.1,0.59,no,winter,Germany,['Perfume'],0.43
P8616,fashion,shoes,4684,brand b,4.9,2.5,0.18,no,summer,UK,"['Shoes', 'Shoes']",0.19
P8617,beauty,perfume,3000,brand b,2.8,2.4,0.57,yes,autumn,UK,['Moisturizer'],0.26
P8618,beauty,lipstick,1890,brand a,2.8,4.5,0.64,yes,summer,Germany,"['Moisturizer', 'Foundation', 'Perfume']",0.18
P8619,fitness,yoga mat,1073,brand b,3.5,2.2,0.88,no,spring,Canada,"['Yoga Mat', 'Dumbbells']",0.94
P8620,fitness,yoga mat,2847,brand c,2.7,2.9,0.99,yes,autumn,USA,"['Resistance Bands', 'Treadmill']",0.33
P8621,fashion,jacket,3666,brand b,2.8,3.6,0.62,no,spring,India,['Jacket'],0.51
P8622,beauty,foundation,372,brand b,3.0,2.6,0.35,yes,autumn,Canada,"['Perfume', 'Foundation', 'Lipstick']",0.26
P8623,fashion,t-shirt,4995,brand d,4.8,4.4,0.5,yes,winter,India,"['Shoes', 'Jacket']",0.18
P8624,electronics,headphones,139,brand d,3.4,3.0,0.76,yes,winter,Canada,"['Headphones', 'Smartwatch', 'Laptop']",0.89
