Customer_ID,Age,Gender,Location,Browsing_History,Purchase_History,Customer_Segment,Avg_Order_Value,Holiday,Season
C5216,42,other,mumbai,"['Home Decor', 'Fitness']","['Curtains', 'Dumbbells']",frequent buyer,3251.07,yes,summer
C5217,44,other,delhi,"['Fashion', 'Books', 'Beauty']","['Jacket', 'Fiction', 'Moisturizer']",occasional shopper,1661.67,no,winter
C5218,55,other,chennai,"['Electronics', 'Home Decor']","['Smartphone', 'Wall Art']",frequent buyer,4829.5,yes,spring
C5219,43,other,kolkata,"['Electronics', 'Fitness']","['Smartphone', 'Resistance Bands']",frequent buyer,1572.92,yes,spring
C5220,44,female,kolkata,"['Home Decor', 'Electronics']","['Curtains', 'Smartphone']",new visitor,4593.04,no,winter
C5221,34,male,kolkata,"['Electronics', 'Beauty']","['Smartphone', 'Lipstick']",occasional shopper,2853.03,no,winter
C5222,32,male,chennai,['Books'],['Biography'],new visitor,2525.83,yes,winter
C5223,38,male,mumbai,"['Fitness', 'Fashion', 'Books']","['Treadmill', 'Shoes', 'Comics']",frequent buyer,1165.22,no,winter
C5224,52,female,kolkata,"['Electronics', 'Books']","['Smartphone', 'Biography']",new visitor,3352.35,yes,autumn
C5225,31,male,delhi,"['Fitness', 'Fashion']","['Yoga Mat', 'Jacket']",frequent buyer,1133.73,no,spring
C5226,50,male,bangalore,"['Home Decor', 'Fitness']","['Wall Art', 'Treadmill']",new visitor,2252.72,no,winter
C5227,23,female,chennai,"['Fashion', 'Books', 'Home Decor']","['Jeans', 'Comics', 'Cushions']",occasional shopper,1136.42,yes,spring
C5228,25,female,mumbai,"['Electronics', 'Home Decor', 'Beauty']","['Smartphone', 'Cushions', 'Perfume']",new visitor,563.65,no,autumn
C5229,29,other,chennai,['Electronics'],['Smartwatch'],new visitor,2317.82,no,autumn
C5230,26,female,bangalore,"['Home Decor', 'Beauty']","['Curtains', 'Foundation']",frequent buyer,4421.52,yes,summer
C5231,29,other,mumbai,['Home Decor'],['Curtains'],frequent buyer,1891.35,yes,spring
C5232,56,other,bangalore,"['Fashion', 'Electronics', 'Fitness']","['T-shirt', 'Smartphone', 'Yoga Mat']",occasional shopper,1836.04,no,winter
C5233,31,male,delhi,"['Fitness', 'Home Decor', 'Fashion']","['Dumbbells', 'Lamp', 'Jeans']",occasional shopper,1704.24,no,winter
C5234,38,other,mumbai,['Electronics'],['Smartphone'],new visitor,3936.7,no,summer
C5235,41,male,mumbai,['Beauty'],['Foundation'],frequent buyer,3721.55,yes,winter
C5236,48,female,chennai,"['Electronics', 'Fashion']","['Headphones', 'Shoes']",frequent buyer,736.5,yes,summer
C5237,21,other,chennai,"['Fashion', 'Home Decor']","['T-shirt', 'Lamp']",new visitor,607.28,yes,autumn
C5238,25,female,chennai,"['Fashion', 'Electronics']","['Jacket', 'Smartphone']",occasional shopper,3740.03,no,autumn
C5239,54,other,kolkata,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Fiction', 'Perfume']",frequent buyer,4093.93,yes,autumn
C5240,20,other,chennai,['Books'],['Comics'],new visitor,3268.22,yes,spring
C5241,43,male,bangalore,"['Fashion', 'Fitness', 'Beauty']","['Jacket', 'Yoga Mat', 'Foundation']",new visitor,690.26,yes,autumn
C5242,20,female,bangalore,"['Home Decor', 'Fashion']","['Lamp', 'Shoes']",new visitor,3959.13,no,spring
C5243,42,male,chennai,"['Fitness', 'Books', 'Electronics']","['Resistance Bands', 'Comics', 'Smartphone']",frequent buyer,3208.52,yes,spring
C5244,35,male,chennai,"['Home Decor', 'Beauty', 'Books']","['Curtains', 'Foundation', 'Fiction']",frequent buyer,1663.62,no,winter
C5245,44,male,kolkata,"['Fitness', 'Beauty']","['Resistance Bands', 'Moisturizer']",new visitor,2596.6,yes,spring
C5246,33,other,chennai,"['Beauty', 'Books']","['Foundation', 'Biography']",occasional shopper,927.0,yes,summer
C5247,27,male,chennai,"['Books', 'Fitness', 'Fashion']","['Comics', 'Treadmill', 'Shoes']",frequent buyer,4533.52,yes,autumn
C5248,35,male,bangalore,['Fashion'],['Jacket'],occasional shopper,1089.58,no,winter
C5249,44,other,chennai,"['Books', 'Fashion']","['Biography', 'T-shirt']",occasional shopper,2203.39,yes,spring
C5250,30,male,kolkata,"['Electronics', 'Beauty', 'Home Decor']","['Laptop', 'Foundation', 'Wall Art']",new visitor,1570.58,no,summer
C5251,55,female,chennai,"['Home Decor', 'Fashion']","['Wall Art', 'T-shirt']",occasional shopper,4749.78,yes,spring
C5252,45,male,mumbai,"['Electronics', 'Fashion', 'Books']","['Laptop', 'Shoes', 'Non-fiction']",occasional shopper,2656.54,yes,spring
C5253,30,female,kolkata,"['Fashion', 'Home Decor', 'Books']","['T-shirt', 'Cushions', 'Non-fiction']",new visitor,708.12,yes,autumn
C5254,18,other,mumbai,"['Fashion', 'Beauty', 'Fitness']","['Shoes', 'Lipstick', 'Yoga Mat']",new visitor,3606.07,yes,autumn
C5255,60,female,delhi,"['Electronics', 'Fitness']","['Smartwatch', 'Dumbbells']",new visitor,2690.6,no,spring
C5256,37,female,kolkata,"['Beauty', 'Books']","['Perfume', 'Biography']",frequent buyer,544.1,yes,spring
C5257,37,other,kolkata,['Electronics'],['Smartphone'],occasional shopper,1644.77,yes,autumn
C5258,32,other,kolkata,['Electronics'],['Headphones'],occasional shopper,2658.67,no,summer
C5259,38,female,delhi,['Fitness'],['Yoga Mat'],frequent buyer,2237.35,no,summer
C5260,40,other,kolkata,"['Home Decor', 'Fitness']","['Lamp', 'Resistance Bands']",occasional shopper,3196.63,no,spring
C5261,50,other,delhi,['Electronics'],['Headphones'],frequent buyer,677.25,no,autumn
C5262,41,other,chennai,"['Books', 'Fitness', 'Fashion']","['Fiction', 'Yoga Mat', 'Jacket']",new visitor,893.07,yes,spring
C5263,39,male,bangalore,"['Fitness', 'Fashion']","['Resistance Bands', 'Jeans']",occasional shopper,4234.53,no,summer
C5264,56,other,delhi,"['Fitness', 'Electronics']","['Yoga Mat', 'Headphones']",occasional shopper,4845.41,yes,summer
C5265,51,other,chennai,"['Books', 'Electronics']","['Non-fiction', 'Headphones']",occasional shopper,1848.19,yes,winter
C5266,55,other,kolkata,['Fitness'],['Resistance Bands'],occasional shopper,4964.62,no,spring
C5267,20,female,bangalore,['Home Decor'],['Wall Art'],frequent buyer,4360.2,no,winter
C5268,30,male,delhi,"['Fitness', 'Books']","['Yoga Mat', 'Biography']",frequent buyer,3674.51,no,autumn
C5269,44,female,kolkata,['Books'],['Fiction'],occasional shopper,1684.75,no,autumn
C5270,24,female,delhi,"['Books', 'Beauty', 'Home Decor']","['Non-fiction', 'Moisturizer', 'Cushions']",new visitor,4358.98,no,spring
C5271,42,female,delhi,"['Home Decor', 'Books', 'Beauty']","['Lamp', 'Non-fiction', 'Foundation']",frequent buyer,3104.69,yes,autumn
C5272,55,male,delhi,"['Home Decor', 'Fitness', 'Fashion']","['Lamp', 'Dumbbells', 'Shoes']",occasional shopper,4701.41,no,autumn
C5273,27,male,delhi,"['Fashion', 'Books']","['T-shirt', 'Fiction']",frequent buyer,3609.52,yes,summer
C5274,33,female,delhi,"['Home Decor', 'Fashion']","['Lamp', 'Shoes']",occasional shopper,4936.84,yes,autumn
C5275,34,other,chennai,"['Electronics', 'Beauty', 'Home Decor']","['Smartphone', 'Moisturizer', 'Curtains']",new visitor,4480.77,no,summer
C5276,55,other,chennai,['Books'],['Fiction'],new visitor,3771.27,no,summer
C5277,37,male,mumbai,"['Fitness', 'Fashion']","['Dumbbells', 'Shoes']",frequent buyer,3363.72,yes,spring
C5278,26,other,mumbai,"['Home Decor', 'Fashion', 'Fitness']","['Wall Art', 'T-shirt', 'Yoga Mat']",new visitor,3440.77,no,summer
C5279,56,male,mumbai,['Fitness'],['Treadmill'],new visitor,3213.3,no,winter
C5280,35,other,delhi,"['Books', 'Fashion']","['Fiction', 'Jeans']",occasional shopper,2903.65,yes,spring
C5281,43,other,mumbai,['Books'],['Fiction'],frequent buyer,4485.99,yes,winter
C5282,53,female,delhi,"['Fashion', 'Fitness', 'Books']","['T-shirt', 'Dumbbells', 'Non-fiction']",new visitor,1103.15,no,summer
C5283,23,male,delhi,"['Home Decor', 'Fitness', 'Books']","['Lamp', 'Dumbbells', 'Fiction']",new visitor,4628.6,yes,winter
C5284,51,male,mumbai,"['Fitness', 'Beauty']","['Treadmill', 'Moisturizer']",new visitor,3489.17,no,winter
C5285,56,male,mumbai,"['Books', 'Electronics']","['Biography', 'Laptop']",frequent buyer,1279.22,yes,summer
C5286,24,male,bangalore,['Electronics'],['Laptop'],occasional shopper,890.62,yes,winter
C5287,54,female,mumbai,"['Fashion', 'Books', 'Beauty']","['Shoes', 'Non-fiction', 'Lipstick']",new visitor,3871.95,yes,autumn
C5288,24,other,kolkata,['Home Decor'],['Wall Art'],frequent buyer,621.65,no,spring
C5289,24,female,delhi,['Home Decor'],['Lamp'],frequent buyer,2847.87,no,autumn
C5290,47,other,chennai,"['Electronics', 'Beauty']","['Smartwatch', 'Moisturizer']",new visitor,1118.54,yes,autumn
C5291,56,male,delhi,"['Home Decor', 'Fashion', 'Fitness']","['Wall Art', 'Jeans', 'Treadmill']",frequent buyer,4954.88,no,spring
C5292,40,female,chennai,"['Electronics', 'Fitness', 'Fashion']","['Smartwatch', 'Resistance Bands', 'Shoes']",new visitor,4724.4,yes,spring
C5293,27,male,bangalore,['Fashion'],['Shoes'],occasional shopper,2903.57,yes,winter
C5294,32,other,bangalore,"['Electronics', 'Books', 'Fashion']","['Headphones', 'Non-fiction', 'Jeans']",new visitor,3326.63,no,autumn
C5295,49,male,bangalore,"['Home Decor', 'Books']","['Cushions', 'Comics']",frequent buyer,3064.6,yes,summer
C5296,28,other,delhi,"['Fashion', 'Fitness']","['Jeans', 'Yoga Mat']",frequent buyer,4922.61,yes,autumn
C5297,27,male,delhi,['Books'],['Non-fiction'],occasional shopper,4535.1,yes,autumn
C5298,32,female,chennai,"['Books', 'Fashion']","['Fiction', 'Shoes']",occasional shopper,3415.17,no,summer
C5299,48,other,mumbai,"['Electronics', 'Home Decor', 'Books']","['Smartwatch', 'Cushions', 'Comics']",frequent buyer,3386.94,no,summer
C5300,25,female,mumbai,"['Fitness', 'Electronics']","['Treadmill', 'Smartwatch']",new visitor,1633.91,no,spring
C5301,22,female,chennai,"['Electronics', 'Home Decor']","['Smartwatch', 'Cushions']",frequent buyer,3558.49,no,summer
C5302,40,other,kolkata,"['Fashion', 'Electronics', 'Books']","['Shoes', 'Smartphone', 'Comics']",occasional shopper,1621.24,no,winter
C5303,29,male,chennai,"['Fashion', 'Fitness']","['Jeans', 'Resistance Bands']",new visitor,3492.69,yes,autumn
C5304,29,male,mumbai,['Electronics'],['Laptop'],occasional shopper,1037.95,no,summer
C5305,40,female,delhi,"['Beauty', 'Electronics']","['Lipstick', 'Headphones']",new visitor,1633.07,yes,autumn
C5306,24,male,kolkata,"['Fitness', 'Electronics', 'Fashion']","['Resistance Bands', 'Headphones', 'Jeans']",frequent buyer,3583.5,yes,summer
C5307,18,male,delhi,"['Home Decor', 'Electronics', 'Beauty']","['Wall Art', 'Headphones', 'Perfume']",frequent buyer,2420.49,yes,winter
C5308,27,male,delhi,"['Books', 'Electronics']","['Non-fiction', 'Laptop']",frequent buyer,3514.9,no,winter
C5309,35,other,delhi,"['Fitness', 'Electronics']","['Resistance Bands', 'Laptop']",frequent buyer,3150.16,yes,autumn
C5310,19,other,mumbai,['Fashion'],['T-shirt'],occasional shopper,1821.53,yes,summer
C5311,27,other,kolkata,"['Electronics', 'Home Decor', 'Fashion']","['Smartwatch', 'Wall Art', 'Shoes']",new visitor,2321.93,yes,winter
C5312,31,other,mumbai,['Home Decor'],['Wall Art'],occasional shopper,2926.28,yes,spring
C5313,19,female,mumbai,"['Electronics', 'Books']","['Headphones', 'Fiction']",occasional shopper,4223.73,no,spring
C5314,25,male,bangalore,"['Fashion', 'Home Decor', 'Beauty']","['T-shirt', 'Cushions', 'Lipstick']",new visitor,2707.96,yes,spring
C5315,31,other,delhi,['Fitness'],['Dumbbells'],new visitor,2330.78,yes,autumn
C5316,40,female,bangalore,['Fitness'],['Yoga Mat'],frequent buyer,3205.49,yes,autumn
C5317,22,female,bangalore,"['Home Decor', 'Electronics']","['Cushions', 'Smartphone']",occasional shopper,3135.81,no,spring
C5318,56,other,bangalore,['Electronics'],['Laptop'],frequent buyer,3362.23,yes,autumn
C5319,26,other,bangalore,"['Home Decor', 'Beauty', 'Fitness']","['Wall Art', 'Lipstick', 'Yoga Mat']",new visitor,2095.99,no,autumn
C5320,58,other,bangalore,"['Beauty', 'Fitness', 'Home Decor']","['Lipstick', 'Treadmill', 'Lamp']",occasional shopper,2419.92,no,summer
C5321,42,other,kolkata,"['Electronics', 'Fitness', 'Fashion']","['Smartphone', 'Treadmill', 'Shoes']",occasional shopper,4764.39,no,autumn
C5322,57,female,mumbai,"['Electronics', 'Fitness']","['Smartphone', 'Dumbbells']",occasional shopper,1416.98,no,winter
C5323,56,female,chennai,"['Fashion', 'Fitness', 'Books']","['T-shirt', 'Yoga Mat', 'Non-fiction']",occasional shopper,4668.28,yes,winter
C5324,18,male,delhi,['Beauty'],['Perfume'],occasional shopper,4954.58,yes,winter
C5325,23,other,chennai,"['Fitness', 'Fashion']","['Treadmill', 'Jeans']",frequent buyer,4955.17,yes,spring
C5326,37,male,bangalore,"['Electronics', 'Fashion']","['Smartphone', 'Jacket']",new visitor,1602.65,yes,summer
C5327,53,other,delhi,"['Books', 'Home Decor']","['Fiction', 'Curtains']",new visitor,653.94,yes,winter
C5328,36,male,chennai,['Books'],['Comics'],occasional shopper,1451.28,no,summer
C5329,60,female,bangalore,"['Beauty', 'Books']","['Moisturizer', 'Comics']",frequent buyer,528.46,yes,autumn
C5330,55,male,bangalore,"['Beauty', 'Fashion', 'Electronics']","['Perfume', 'Shoes', 'Headphones']",new visitor,2482.97,yes,summer
C5331,24,female,bangalore,"['Beauty', 'Electronics', 'Fitness']","['Moisturizer', 'Smartwatch', 'Treadmill']",occasional shopper,4156.96,no,summer
C5332,41,male,delhi,['Beauty'],['Moisturizer'],new visitor,4808.08,no,winter
C5333,19,male,mumbai,"['Fashion', 'Books']","['T-shirt', 'Non-fiction']",frequent buyer,3467.28,no,summer
C5334,30,male,delhi,"['Home Decor', 'Fashion']","['Wall Art', 'Jeans']",new visitor,2405.74,no,spring
C5335,35,female,kolkata,"['Books', 'Beauty']","['Biography', 'Lipstick']",frequent buyer,902.1,no,summer
C5336,60,male,delhi,"['Home Decor', 'Books']","['Curtains', 'Non-fiction']",frequent buyer,2580.5,yes,spring
C5337,51,other,delhi,"['Fashion', 'Beauty']","['Jeans', 'Moisturizer']",occasional shopper,4035.39,no,spring
C5338,48,other,chennai,"['Fashion', 'Home Decor']","['Jacket', 'Curtains']",occasional shopper,3322.86,no,autumn
C5339,53,female,mumbai,['Home Decor'],['Wall Art'],occasional shopper,747.91,no,spring
C5340,54,female,delhi,"['Home Decor', 'Electronics', 'Fashion']","['Curtains', 'Smartwatch', 'Shoes']",new visitor,1623.71,yes,spring
C5341,41,male,bangalore,['Electronics'],['Smartwatch'],new visitor,648.16,yes,summer
C5342,39,other,bangalore,"['Books', 'Electronics', 'Beauty']","['Comics', 'Laptop', 'Perfume']",new visitor,2550.94,no,autumn
C5343,22,female,bangalore,"['Fitness', 'Electronics']","['Resistance Bands', 'Smartwatch']",new visitor,4638.66,yes,summer
C5344,45,male,mumbai,"['Beauty', 'Books', 'Home Decor']","['Perfume', 'Comics', 'Cushions']",frequent buyer,3387.46,yes,winter
C5345,30,other,delhi,['Electronics'],['Laptop'],new visitor,1718.61,yes,autumn
C5346,35,male,chennai,['Beauty'],['Lipstick'],frequent buyer,4200.43,yes,winter
C5347,24,male,mumbai,"['Fashion', 'Beauty']","['Shoes', 'Lipstick']",occasional shopper,4301.42,no,autumn
C5348,23,female,kolkata,"['Fitness', 'Books', 'Fashion']","['Resistance Bands', 'Comics', 'T-shirt']",new visitor,692.3,yes,autumn
C5349,40,female,delhi,"['Home Decor', 'Fashion']","['Cushions', 'Jacket']",occasional shopper,950.05,yes,spring
C5350,54,female,mumbai,['Electronics'],['Laptop'],frequent buyer,2826.01,yes,spring
C5351,24,male,delhi,['Fitness'],['Resistance Bands'],new visitor,1821.66,no,autumn
C5352,19,male,delhi,['Electronics'],['Headphones'],new visitor,3015.65,no,autumn
C5353,39,other,mumbai,['Books'],['Biography'],occasional shopper,800.07,no,winter
C5354,37,male,bangalore,['Books'],['Non-fiction'],frequent buyer,3603.85,no,autumn
C5355,58,male,mumbai,"['Fitness', 'Electronics']","['Resistance Bands', 'Headphones']",occasional shopper,4726.72,yes,winter
C5356,36,other,kolkata,"['Electronics', 'Fitness', 'Beauty']","['Smartphone', 'Dumbbells', 'Moisturizer']",occasional shopper,1841.12,no,autumn
C5357,47,male,chennai,"['Beauty', 'Home Decor']","['Foundation', 'Cushions']",occasional shopper,2985.82,yes,winter
C5358,49,other,mumbai,"['Home Decor', 'Beauty', 'Fashion']","['Curtains', 'Lipstick', 'T-shirt']",new visitor,2831.9,no,summer
C5359,49,female,mumbai,['Fitness'],['Treadmill'],frequent buyer,1002.79,no,summer
C5360,37,other,mumbai,"['Fitness', 'Fashion', 'Books']","['Yoga Mat', 'T-shirt', 'Non-fiction']",occasional shopper,4439.51,yes,autumn
C5361,23,male,delhi,"['Fitness', 'Books', 'Beauty']","['Yoga Mat', 'Biography', 'Foundation']",occasional shopper,2822.55,yes,autumn
C5362,29,female,chennai,"['Fashion', 'Beauty']","['T-shirt', 'Moisturizer']",new visitor,1979.61,yes,winter
C5363,19,other,delhi,['Home Decor'],['Cushions'],new visitor,3527.1,no,winter
C5364,45,female,bangalore,"['Books', 'Electronics']","['Comics', 'Smartphone']",new visitor,647.88,yes,winter
C5365,35,male,bangalore,"['Fashion', 'Beauty', 'Books']","['Shoes', 'Moisturizer', 'Non-fiction']",new visitor,3513.43,yes,winter
C5366,49,female,kolkata,['Electronics'],['Smartwatch'],occasional shopper,3605.07,no,spring
C5367,59,male,delhi,"['Home Decor', 'Electronics', 'Beauty']","['Lamp', 'Laptop', 'Moisturizer']",occasional shopper,3390.95,no,autumn
C5368,49,female,bangalore,['Books'],['Non-fiction'],occasional shopper,4594.42,yes,spring
C5369,56,male,delhi,"['Beauty', 'Electronics', 'Fashion']","['Lipstick', 'Headphones', 'Shoes']",occasional shopper,1945.31,yes,spring
C5370,31,female,kolkata,"['Books', 'Beauty', 'Fitness']","['Comics', 'Moisturizer', 'Yoga Mat']",occasional shopper,752.2,no,summer
C5371,56,female,chennai,"['Fashion', 'Electronics', 'Books']","['Jeans', 'Laptop', 'Comics']",occasional shopper,2222.09,yes,winter
C5372,48,other,mumbai,"['Fitness', 'Electronics']","['Dumbbells', 'Smartwatch']",occasional shopper,4801.83,yes,spring
C5373,56,other,delhi,['Fashion'],['Jeans'],new visitor,2150.46,no,summer
C5374,30,other,bangalore,"['Electronics', 'Books']","['Smartwatch', 'Comics']",occasional shopper,3187.32,no,winter
C5375,53,male,kolkata,"['Books', 'Electronics']","['Biography', 'Smartphone']",occasional shopper,4293.67,no,summer
C5376,42,female,kolkata,['Home Decor'],['Curtains'],frequent buyer,3151.7,yes,autumn
C5377,27,male,delhi,"['Fitness', 'Fashion']","['Dumbbells', 'Jeans']",new visitor,1939.02,yes,autumn
C5378,23,female,delhi,['Beauty'],['Perfume'],occasional shopper,2779.84,yes,winter
C5379,39,male,bangalore,['Electronics'],['Laptop'],frequent buyer,2956.18,no,summer
C5380,33,other,mumbai,['Electronics'],['Smartphone'],frequent buyer,3716.8,no,winter
C5381,25,other,chennai,"['Beauty', 'Books']","['Perfume', 'Non-fiction']",occasional shopper,1171.02,yes,autumn
C5382,50,male,mumbai,"['Fashion', 'Fitness', 'Electronics']","['Jeans', 'Treadmill', 'Smartphone']",new visitor,3722.67,no,autumn
C5383,29,male,chennai,"['Beauty', 'Books']","['Moisturizer', 'Fiction']",frequent buyer,598.0,no,spring
C5384,51,male,chennai,['Fitness'],['Resistance Bands'],occasional shopper,1088.45,no,autumn
C5385,39,female,delhi,['Beauty'],['Moisturizer'],new visitor,544.93,no,spring
C5386,45,other,mumbai,"['Beauty', 'Home Decor', 'Electronics']","['Lipstick', 'Lamp', 'Smartphone']",occasional shopper,2206.98,yes,autumn
C5387,29,other,delhi,"['Fitness', 'Electronics', 'Fashion']","['Dumbbells', 'Smartwatch', 'Shoes']",frequent buyer,2503.52,no,summer
C5388,24,other,chennai,"['Fitness', 'Electronics', 'Beauty']","['Treadmill', 'Headphones', 'Foundation']",new visitor,1196.79,no,autumn
C5389,44,other,delhi,"['Electronics', 'Beauty']","['Laptop', 'Perfume']",new visitor,2581.85,yes,summer
C5390,49,other,chennai,['Home Decor'],['Lamp'],frequent buyer,3497.73,yes,spring
C5391,43,female,chennai,"['Fashion', 'Beauty']","['Jacket', 'Lipstick']",frequent buyer,3645.35,no,autumn
C5392,28,female,kolkata,"['Fashion', 'Electronics', 'Beauty']","['T-shirt', 'Headphones', 'Perfume']",occasional shopper,948.51,yes,summer
C5393,47,male,kolkata,['Fashion'],['Jeans'],occasional shopper,4762.38,no,winter
